component_index,nodes,edges,is_dag,longest_simple_path_if_dag,condensation_longest_path_hops,condensation_longest_path_nodes,directed_diameter,avg_shortest_path_est,pairs_considered,method,comp_time_sec
1114,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1115,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1116,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
1117,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0038
1118,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
1119,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1120,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1121,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1122,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1123,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1124,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1125,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0061
1126,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1127,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1128,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1129,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1130,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0147
1131,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.009
1132,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
1133,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0064
1134,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1135,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1136,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1137,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1138,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
1139,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1140,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
1141,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0074
1142,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1143,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1144,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0074
1145,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0087
1146,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1147,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1148,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0072
1149,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
1150,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1151,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0037
1152,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
1153,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1154,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0039
1155,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1156,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1157,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1158,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1159,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0057
1160,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1161,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1162,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1163,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0104
1164,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0069
1165,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
1166,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0078
1167,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0089
1168,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0074
1169,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.007
1170,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0059
1171,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
1172,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1173,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1174,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1175,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0078
1176,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0066
1177,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
1178,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1179,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1180,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1181,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1182,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1183,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1184,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1185,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0085
1186,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1187,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1188,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1189,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1190,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
1191,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1192,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1193,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1194,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1195,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1196,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1197,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1198,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1199,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0116
1200,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0115
1201,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0098
1202,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0066
1203,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0106
1204,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
1205,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.009
1206,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
1207,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
1208,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1209,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1210,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1211,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0061
1212,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0084
1213,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0061
1214,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1215,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0064
1216,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0074
1217,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1218,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
1219,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
1220,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1221,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1222,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1223,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1224,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0058
1225,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1226,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1227,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0102
1228,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1229,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1230,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1231,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1232,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1233,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1234,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0065
1235,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0066
1236,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0072
1237,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0065
1238,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0099
1239,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1240,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1241,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0066
1242,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
1243,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0057
1244,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1245,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1246,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1247,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1248,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
1249,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
1250,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1251,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1252,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1253,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1254,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1255,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1256,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1257,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1258,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1259,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1260,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1261,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1262,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0064
1263,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1264,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1265,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1266,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1267,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1268,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1269,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1270,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1271,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1272,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0176
1273,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0123
1274,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1275,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
1276,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0058
1277,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1278,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1279,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1280,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1281,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1282,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1283,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1284,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1285,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1286,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1287,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1288,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1289,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1290,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1291,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1292,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1293,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1294,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1295,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1296,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1297,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.004
1298,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1299,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1300,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1301,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1302,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1303,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1304,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1305,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1306,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0079
1307,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0181
1308,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0126
1309,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0075
1310,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1311,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0087
1312,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1313,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1314,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1315,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1316,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1317,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1318,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1319,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1320,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1321,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1322,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1323,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1324,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0059
1325,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1326,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1327,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1328,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1329,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1330,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1331,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1332,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1333,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1334,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1335,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1336,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0121
1337,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
1338,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0067
1339,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
1340,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1341,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0064
1342,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1343,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1344,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1345,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1346,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1347,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1348,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1349,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1350,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1351,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1352,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1353,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1354,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1355,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1356,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1357,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1358,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0042
1359,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1360,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1361,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1362,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1363,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1364,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1365,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1366,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1367,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1368,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0041
1369,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0071
1370,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0057
1371,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0086
1372,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0111
1373,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0078
1374,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0058
1375,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1376,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0064
1377,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1378,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1379,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1380,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1381,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1382,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1383,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1384,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0071
1385,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0068
1386,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0104
1387,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.01
1388,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0089
1389,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1390,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0043
1391,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1392,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0059
1393,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1394,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1395,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1396,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1397,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1398,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1399,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1400,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1401,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
1402,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0127
1403,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0148
1404,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0217
1405,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0121
1406,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1407,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1408,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1409,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1410,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1411,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1412,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0062
1413,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1414,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1415,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1416,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1417,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0053
1418,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1419,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1420,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1421,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1422,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0066
1423,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1424,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0046
1425,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0047
1426,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1427,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.005
1428,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1429,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1430,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0045
1431,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1432,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1433,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0044
1434,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0088
1435,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0063
1436,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0078
1437,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0071
1438,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
1439,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0067
1440,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1441,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0048
1442,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0052
1443,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0051
1444,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0097
1445,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0163
1446,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0097
1447,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0055
1448,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0067
1449,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0078
1450,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0073
1451,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0056
1452,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0049
1453,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0065
1454,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.006
1455,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0068
1456,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0081
1457,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0083
1458,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0068
1459,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0059
1460,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0073
1461,2,1,True,1,1,2,1,0.3333333333333333,3,exact_parallel,0.0054
