component_index,nodes,edges,is_dag,longest_simple_path_if_dag,condensation_longest_path_hops,condensation_longest_path_nodes,directed_diameter,avg_shortest_path_est,pairs_considered,method,comp_time_sec
2468,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2469,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2470,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2471,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2472,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2473,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2474,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2475,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2476,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2477,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2478,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2479,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2480,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2481,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2482,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2483,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2484,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2485,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2486,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2487,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2488,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2489,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2490,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2491,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2492,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2493,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2494,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2495,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2496,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2497,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2498,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2499,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2500,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2501,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2502,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2503,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2504,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2505,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2506,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2507,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2508,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2509,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2510,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2511,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2512,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2513,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2514,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2515,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2516,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2517,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2518,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2519,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2520,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2521,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2522,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2523,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2524,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2525,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2526,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2527,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2528,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2529,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2530,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2531,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
2532,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2533,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2534,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2535,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2536,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2537,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2538,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2539,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2540,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2541,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2542,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2543,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2544,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2545,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2546,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2547,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2548,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2549,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2550,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2551,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2552,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2553,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2554,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2555,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2556,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2557,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2558,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2559,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2560,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2561,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
2562,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2563,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2564,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2565,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2566,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2567,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2568,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2569,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2570,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2571,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2572,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2573,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2574,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2575,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2576,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2577,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2578,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2579,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2580,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2581,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2582,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2583,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
2584,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2585,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2586,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2587,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2588,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2589,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2590,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2591,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2592,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2593,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2594,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2595,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2596,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2597,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2598,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2599,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2600,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2601,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2602,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2603,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2604,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2605,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2606,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2607,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2608,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2609,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2610,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2611,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2612,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2613,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2614,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2615,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2616,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2617,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2618,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2619,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2620,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2621,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2622,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2623,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2624,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2625,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
2626,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2627,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
2628,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2629,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2630,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2631,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2632,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2633,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2634,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2635,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
2636,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0119
2637,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2638,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2639,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2640,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2641,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2642,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2643,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2644,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2645,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2646,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2647,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2648,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2649,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2650,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0122
2651,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2652,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2653,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2654,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2655,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2656,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2657,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2658,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2659,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2660,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
2661,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2662,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0108
2663,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2664,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0109
2665,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2666,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2667,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2668,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2669,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2670,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0108
2671,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2672,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0109
2673,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2674,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2675,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2676,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2677,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2678,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0108
2679,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2680,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2681,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2682,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
2683,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
2684,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
2685,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2686,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2687,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0109
2688,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2689,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2690,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0109
2691,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2692,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
2693,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0138
2694,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
2695,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
2696,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0124
2697,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0125
2698,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0123
2699,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
2700,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
2701,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2702,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2703,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0109
2704,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2705,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2706,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2707,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2708,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2709,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0126
2710,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2711,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2712,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2713,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2714,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2715,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2716,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2717,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2718,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2719,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2720,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2721,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2722,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2723,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2724,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2725,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2726,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
2727,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2728,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2729,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2730,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2731,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2732,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2733,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2734,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2735,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2736,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2737,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2738,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2739,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2740,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2741,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2742,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2743,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2744,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2745,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2746,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2747,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2748,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2749,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2750,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2751,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2752,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2753,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2754,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2755,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2756,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2757,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2758,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2759,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2760,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2761,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2762,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2763,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2764,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2765,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2766,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2767,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2768,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2769,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2770,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2771,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2772,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2773,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2774,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2775,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2776,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2777,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2778,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2779,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.011
2780,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2781,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2782,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2783,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2784,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2785,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2786,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2787,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2788,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2789,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2790,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2791,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2792,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2793,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2794,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2795,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2796,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2797,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2798,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2799,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2800,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0117
2801,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2802,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2803,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2804,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2805,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2806,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2807,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2808,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2809,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2810,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2811,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2812,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2813,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2814,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.012
2815,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2816,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2817,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2818,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2819,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2820,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2821,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2822,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2823,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2824,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2825,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2826,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2827,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2828,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2829,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2830,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2831,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2832,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0115
2833,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2834,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2835,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2836,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2837,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2838,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2839,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2840,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2841,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2842,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2843,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2844,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2845,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0118
2846,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2847,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2848,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2849,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2850,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2851,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2852,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2853,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2854,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2855,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
2856,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0114
2857,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2858,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2859,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2860,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0116
2861,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0112
2862,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2863,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2864,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0113
2865,1,0,True,0,0,1,0,0.0,1,exact_parallel,0.0111
